Adoption_ID,Date,Quantity,Book_ID,ISBN10,ISBN13,Title,Category
16,3/25/2015,164,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
17,2/4/2016,406,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
18,6/24/2015,461,701,013267145X,9780132671453,Adaptive Filter Theory,Engineering
19,11/1/2015,658,967,013302380X,9780133023800,Principles of Economics,Economics
1,2/17/2016,427,925,013297133X,9780132971331,Guide to Managerial Communication,Business
2,5/30/2015,191,484,032179477X,9780321794772,A First Course in Probability,Statistics
3,9/14/2015,441,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
4,6/29/2015,666,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
5,7/31/2015,272,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
1,4/23/2015,546,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
2,12/31/2015,392,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
3,8/20/2015,262,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
4,4/3/2015,370,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
5,7/19/2015,228,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
6,7/13/2015,155,475,0133250121,9780133250121,Java Software Structures,Computer Science
7,1/11/2016,563,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
8,9/28/2015,304,553,0205883052,9780205883059,"The Prentice Hall Guide for College Writers, Brief Edition",English
9,6/14/2015,391,603,0321825276,9780321825278,Intro Stats,Statistics
10,3/24/2015,440,649,0321818458,9780321818454,Math Lit,Mathematics
11,10/31/2015,643,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
12,6/15/2015,316,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
13,12/12/2015,444,603,0321825276,9780321825278,Intro Stats,Statistics
14,3/25/2015,524,967,013302380X,9780133023800,Principles of Economics,Economics
15,6/15/2015,524,947,0132921146,9780132921145,Operations Management,Business
16,12/22/2015,232,643,0132871696,9780132871693,Engineering Vibration,Engineering
17,8/12/2015,544,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
18,3/23/2015,316,568,0321846621,9780321846624,Reading Rhetorically,English
19,8/20/2015,126,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
20,6/11/2015,178,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
21,11/5/2015,368,631,0205902308,9780205902309,World of Short Stories: 20 Short Stories from Around the World,Student Success
22,6/6/2015,542,697,013261930X,9780132619301,"English for Careers: Business, Professional, and Technical",Business
23,11/17/2015,585,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
24,12/18/2015,593,555,0205886159,9780205886159,"Global Issues, Local Arguments",English
25,4/14/2015,260,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
26,5/13/2015,638,968,0133024164,9780133024166,Principles of Microeconomics,Economics
27,4/8/2015,648,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
28,4/16/2015,163,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
1,8/26/2015,305,492,013608530X,9780136085300,Internetworking with TCP/IP Volume One,Computer Science
2,11/19/2015,95,937,0133423905,9780133423907,Microeconomics,Economics
3,3/20/2015,200,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
4,8/27/2015,607,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
5,11/12/2015,475,649,0321818458,9780321818454,Math Lit,Mathematics
6,1/21/2016,582,932,0132994879,9780132994873,Foundations of Finance,Business
7,8/23/2015,693,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
8,6/14/2015,601,793,0136015727,9780136015727,Reliability Engineering,Engineering
9,12/21/2015,356,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
10,2/19/2016,338,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
11,8/2/2015,414,951,0132992477,9780132992473,Corporate Finance,Business
12,4/27/2015,663,914,0133029670,9780133029673,Using MIS,Business
13,8/22/2015,617,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
14,4/18/2015,475,951,0132992477,9780132992473,Corporate Finance,Business
15,11/12/2015,419,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
16,12/10/2015,197,583,032180709X,9780321807090,John E. Freund's Mathematical Statistics with Applications,Statistics
17,11/29/2015,147,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
18,5/22/2015,131,486,0321880129,9780321880123,Intermediate Algebra,Mathematics
19,8/27/2015,673,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
20,9/2/2015,94,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
21,11/30/2015,623,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
22,9/3/2015,346,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
23,5/24/2015,32,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
24,1/22/2016,551,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
25,6/16/2015,529,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
26,12/26/2015,278,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
27,8/5/2015,490,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
28,12/31/2015,393,574,0321899970,9780321899972,Technical Communication,English
29,1/14/2016,129,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
30,8/25/2015,560,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
31,4/25/2015,546,926,0133075281,9780133075281,Environmental Law,Business
32,11/21/2015,237,693,0133370437,9780133370430,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
1,4/9/2015,696,568,0321846621,9780321846624,Reading Rhetorically,English
2,3/20/2015,634,905,0133117413,9780133117417,Horngren's Accounting,Business
3,5/20/2015,560,477,0133128083,9780133128086,Starting Out With Visual Basic,Computer Science
4,8/27/2015,253,782,0133127648,9780133127645,Public Relations Practices,Business
5,5/30/2015,573,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
6,12/24/2015,120,624,0321837347,9780321837349,Precalculus,Mathematics
7,1/25/2016,103,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
8,7/21/2015,464,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
9,9/9/2015,617,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
10,10/15/2015,368,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
11,3/11/2015,619,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
12,3/15/2015,524,917,0132971216,9780132971218,Information Systems Today,Business
13,5/17/2015,269,707,0321566440,9780321566447,Managerial Economics,Economics
14,5/8/2015,36,955,0133251241,9780133251241,Horngren's Financial & Managerial Accounting,Business
15,7/11/2015,202,937,0133423905,9780133423907,Microeconomics,Economics
16,3/3/2016,296,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
17,7/24/2015,32,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
18,10/4/2015,311,551,0205902278,9780205902279,Literature and the Writing Process,English
19,11/5/2015,536,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
20,2/17/2016,382,967,013302380X,9780133023800,Principles of Economics,Economics
21,10/1/2015,568,983,0132145383,9780132145381,Electronic Commerce 2012,Business
22,11/30/2015,451,893,0133043592,9780133043594,Manager's Bookshelf,Business
23,5/4/2015,294,484,032179477X,9780321794772,A First Course in Probability,Statistics
24,1/9/2016,184,479,0321836960,9780321836960,Elementary Statistics,Statistics
25,1/31/2016,154,946,0133125637,9780133125634,Auditing and Assurance Services,Business
26,1/14/2016,91,931,0133059510,9780133059519,Business Communication,Business
27,1/14/2016,680,937,0133423905,9780133423907,Microeconomics,Economics
28,4/9/2015,159,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
29,5/11/2015,278,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
30,9/5/2015,424,914,0133029670,9780133029673,Using MIS,Business
31,2/9/2016,233,698,0136157394,9780136157397,Global Marketing Management,Business
32,3/19/2015,283,981,013610066X,9780136100669,Business Intelligence,Business
1,3/31/2015,511,492,013608530X,9780136085300,Internetworking with TCP/IP Volume One,Computer Science
2,3/17/2015,196,546,0205235778,9780205235773,The Curious Writer,English
3,3/9/2015,376,939,0133020258,9780133020250,Macroeconomics,Economics
4,11/1/2015,598,958,0132991330,9780132991339,Macroeconomics,Economics
5,5/1/2015,394,895,0132971275,9780132971270,Intercultural Business Communication,Business
6,4/16/2015,165,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
7,7/11/2015,87,897,0133058786,9780133058789,Introduction to Management Accounting,Business
8,2/24/2016,510,972,0136090036,9780136090038,Making the Team,Business
9,3/23/2015,422,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
10,11/19/2015,132,897,0133058786,9780133058789,Introduction to Management Accounting,Business
11,1/24/2016,635,678,0133074676,9780133074673,Marketing Research,Business
12,7/14/2015,160,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
13,12/8/2015,161,940,0132948869,9780132948869,Microeconomics,Economics
14,12/13/2015,143,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
15,4/17/2015,539,930,0132948877,9780132948876,Macroeconomics,Economics
16,9/9/2015,252,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
17,12/2/2015,218,924,0133022927,9780133022926,The Economics of Sports,Economics
18,12/10/2015,461,964,0133083578,9780133083576,The Practice of Public Relations,Business
19,1/3/2016,442,784,0133254429,9780133254426,Mechanics of Materials,Engineering
20,9/1/2015,460,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
1,12/15/2015,196,698,0136157394,9780136157397,Global Marketing Management,Business
2,6/27/2015,36,968,0133024164,9780133024166,Principles of Microeconomics,Economics
3,9/17/2015,213,911,0132994844,9780132994842,Economics,Economics
4,5/31/2015,85,974,0132991284,9780132991285,The Economics of Macro Issues,Economics
5,2/14/2016,536,942,0133075222,9780133075229,Employment Law,Business
6,5/2/2015,443,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
7,3/31/2015,307,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
8,10/31/2015,318,546,0205235778,9780205235773,The Curious Writer,English
9,1/16/2016,138,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
10,1/30/2016,489,681,0133116646,9780133116649,Electrical Engineering: Principles & Applications,Engineering
11,4/28/2015,113,981,013610066X,9780136100669,Business Intelligence,Business
12,11/1/2015,414,899,0132994348,9780132994347,Personal Finance,Business
13,8/19/2015,669,556,0205890962,9780205890965,Mosaics: Reading and Writing Essays 6e,Student Success
14,12/21/2015,253,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
15,9/29/2015,383,644,0321880854,9780321880857,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
16,8/11/2015,94,905,0133117413,9780133117417,Horngren's Accounting,Business
17,5/29/2015,126,622,0321859227,9780321859228,"Prealgebra and Introductory Algebra, 4e",Mathematics
18,1/4/2016,679,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
19,11/8/2015,493,649,0321818458,9780321818454,Math Lit,Mathematics
20,5/3/2015,559,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
21,8/22/2015,492,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
22,5/30/2015,615,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
1,1/1/2016,332,975,0133022935,9780133022933,The Economics of Public Issues,Economics
2,5/21/2015,138,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
3,3/29/2015,695,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
4,12/20/2015,654,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
5,6/25/2015,341,636,0321795911,9780321795915,Trigonometry,Mathematics
6,11/27/2015,347,782,0133127648,9780133127645,Public Relations Practices,Business
7,6/13/2015,227,964,0133083578,9780133083576,The Practice of Public Relations,Business
8,12/27/2015,108,590,0132898357,9780132898355,Mathematics for Business,Business
9,6/3/2015,212,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
10,4/10/2015,239,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
11,9/16/2015,539,550,0321829174,9780321829177,Literature for Composition,English
12,3/5/2016,327,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
13,11/23/2015,348,947,0132921146,9780132921145,Operations Management,Business
